Date,Revenue,COGS,total_sessions,total_page_views,total_visitors,avg_bounce_rate,active_promos_count,avg_promo_discount,total_orders,total_discount_amount,year,month,day,dayofweek,is_weekend,Revenue_lag_1,total_orders_lag_1,Revenue_lag_7,total_orders_lag_7,Revenue_lag_14,total_orders_lag_14,Revenue_lag_30,total_orders_lag_30
2014-03-26,7966063.19,7366934.0,20541.0,84830.0,16241.0,0.00567,1.0,12.0,371,955927.6,2014,3,26,2,0,6858764.17,315.0,7282983.0,309.0,6930320.53,268.0,4743111.4,191.0
2014-03-27,8330175.47,7600114.49,22481.0,111766.0,18073.0,0.0043,1.0,12.0,367,999620.97,2014,3,27,3,0,7966063.19,371.0,6459634.76,268.0,5304893.97,212.0,6869199.08,279.0
2014-03-28,5747360.19,5214181.96,21260.0,81224.0,16689.0,0.00368,1.0,12.0,275,689683.25,2014,3,28,4,0,8330175.47,367.0,4506741.28,198.0,4544809.4,169.0,7766238.39,323.0
2014-03-29,6857129.34,6302802.0,24623.0,90493.0,19993.0,0.00419,1.0,12.0,303,822855.55,2014,3,29,5,1,5747360.19,275.0,4682426.76,213.0,4691387.16,194.0,5932389.78,245.0
2014-03-30,12784107.1,11757805.12,21014.0,96869.0,17170.0,0.00361,1.0,12.0,577,1534092.92,2014,3,30,6,1,6857129.34,303.0,5239607.0,245.0,5553669.8,230.0,5511196.67,209.0
2014-03-31,12312523.89,11321960.71,23037.0,99689.0,16851.0,0.00499,1.0,12.0,583,1477502.86,2014,3,31,0,0,12784107.1,577.0,5516390.06,248.0,6623777.28,256.0,4400079.49,190.0
2014-04-01,12163891.23,11150883.99,31669.0,146762.0,24005.0,0.00435,1.0,12.0,554,1459666.75,2014,4,1,1,0,12312523.89,583.0,6858764.17,315.0,5707570.51,242.0,4943352.33,197.0
2014-04-02,13046471.25,11843249.22,31084.0,121167.0,23844.0,0.00342,1.0,12.0,598,1565576.53,2014,4,2,2,0,12163891.23,554.0,7966063.19,371.0,7282983.0,309.0,3637156.46,123.0
2014-04-03,9642469.77,8683847.27,27680.0,123121.0,21795.0,0.00436,1.0,12.0,432,1157096.45,2014,4,3,3,0,13046471.25,598.0,8330175.47,367.0,6459634.76,268.0,4742209.79,152.0
2014-04-04,3027057.03,2762337.1,33564.0,178036.0,27006.0,0.00455,1.0,12.0,137,363246.84,2014,4,4,4,0,9642469.77,432.0,5747360.19,275.0,4506741.28,198.0,5310211.41,200.0
2014-04-05,4578612.03,4277766.79,29571.0,141514.0,20726.0,0.00443,1.0,12.0,187,549433.4,2014,4,5,5,1,3027057.03,137.0,6857129.34,303.0,4682426.76,213.0,5506734.13,192.0
2014-04-06,4749333.13,4416528.48,29897.0,113402.0,24048.0,0.00362,1.0,12.0,206,569919.97,2014,4,6,6,1,4578612.03,187.0,12784107.1,577.0,5239607.0,245.0,3167820.98,117.0
2014-04-07,4614814.59,4275798.75,27724.0,96746.0,20365.0,0.0045,1.0,12.0,220,553777.82,2014,4,7,0,0,4749333.13,206.0,12312523.89,583.0,5516390.06,248.0,3577664.95,124.0
2014-04-08,6392830.04,5806623.81,27636.0,143557.0,20497.0,0.00359,1.0,12.0,264,767139.65,2014,4,8,1,0,4614814.59,220.0,12163891.23,554.0,6858764.17,315.0,3828277.38,150.0
2014-04-09,6139037.72,5584747.6,29270.0,145987.0,21990.0,0.00502,1.0,12.0,261,736684.49,2014,4,9,2,0,6392830.04,264.0,13046471.25,598.0,7966063.19,371.0,4725035.68,158.0
2014-04-10,5203589.72,4738923.88,29376.0,105496.0,21760.0,0.00426,1.0,12.0,220,624430.85,2014,4,10,3,0,6139037.72,261.0,9642469.77,432.0,8330175.47,367.0,5775004.59,207.0
2014-04-11,5105964.56,4552400.07,27935.0,118469.0,22850.0,0.00472,1.0,12.0,211,612715.72,2014,4,11,4,0,5203589.72,220.0,3027057.03,137.0,5747360.19,275.0,6930320.53,268.0
2014-04-12,5687376.75,5248378.46,28989.0,124163.0,20697.0,0.00518,1.0,12.0,260,682485.22,2014,4,12,5,1,5105964.56,211.0,4578612.03,187.0,6857129.34,303.0,5304893.97,212.0
2014-04-13,4945405.38,4494711.75,32172.0,152724.0,24250.0,0.00439,1.0,12.0,241,593448.67,2014,4,13,6,1,5687376.75,260.0,4749333.13,206.0,12784107.1,577.0,4544809.4,169.0
2014-04-14,6921493.59,6054527.76,28984.0,99668.0,21787.0,0.00367,1.0,12.0,307,591645.6,2014,4,14,0,0,4945405.38,241.0,4614814.59,220.0,12312523.89,583.0,4691387.16,194.0
2014-04-15,7871571.71,6776042.49,31036.0,162557.0,22252.0,0.00513,1.0,12.0,356,517012.77999999997,2014,4,15,1,0,6921493.59,307.0,6392830.04,264.0,12163891.23,554.0,5553669.8,230.0
2014-04-16,7912857.96,6785359.76,29288.0,143059.0,23345.0,0.00332,1.0,12.0,302,412374.38,2014,4,16,2,0,7871571.71,356.0,6139037.72,261.0,13046471.25,598.0,6623777.28,256.0
2014-04-17,5557754.18,4737292.06,26998.0,95425.0,19652.0,0.00405,1.0,12.0,208,166464.04,2014,4,17,3,0,7912857.96,302.0,5203589.72,220.0,9642469.77,432.0,5707570.51,242.0
2014-04-18,5700339.67,4462371.41,28486.0,108624.0,23229.0,0.00408,0.0,0.0,253,0.0,2014,4,18,4,0,5557754.18,208.0,5105964.56,211.0,3027057.03,137.0,7282983.0,309.0
2014-04-19,6624958.05,5350753.37,31395.0,144900.0,22973.0,0.00407,0.0,0.0,244,0.0,2014,4,19,5,1,5700339.67,253.0,5687376.75,260.0,4578612.03,187.0,6459634.76,268.0
2014-04-20,6418388.34,5065177.85,30149.0,144722.0,23019.0,0.00383,0.0,0.0,245,0.0,2014,4,20,6,1,6624958.05,244.0,4945405.38,241.0,4749333.13,206.0,4506741.28,198.0
2014-04-21,8414591.83,6893636.69,32674.0,140656.0,23745.0,0.0035,0.0,0.0,336,0.0,2014,4,21,0,0,6418388.34,245.0,6921493.59,307.0,4614814.59,220.0,4682426.76,213.0
2014-04-22,10131097.46,8109722.27,32103.0,159800.0,25911.0,0.00358,0.0,0.0,397,0.0,2014,4,22,1,0,8414591.83,336.0,7871571.71,356.0,6392830.04,264.0,5239607.0,245.0
2014-04-23,8191044.84,6573636.73,26922.0,128715.0,21973.0,0.00391,0.0,0.0,319,0.0,2014,4,23,2,0,10131097.46,397.0,7912857.96,302.0,6139037.72,261.0,5516390.06,248.0
2014-04-24,6761050.63,5427294.9,28696.0,100395.0,22691.0,0.00534,0.0,0.0,262,0.0,2014,4,24,3,0,8191044.84,319.0,5557754.18,208.0,5203589.72,220.0,6858764.17,315.0
2014-04-25,7297129.72,5878423.04,32626.0,149274.0,23330.0,0.0035,0.0,0.0,287,0.0,2014,4,25,4,0,6761050.63,262.0,5700339.67,253.0,5105964.56,211.0,7966063.19,371.0
2014-04-26,7473782.26,5884034.36,28597.0,120686.0,20330.0,0.00475,0.0,0.0,295,0.0,2014,4,26,5,1,7297129.72,287.0,6624958.05,244.0,5687376.75,260.0,8330175.47,367.0
2014-04-27,9019804.81,7060147.55,31694.0,170628.0,22215.0,0.00449,0.0,0.0,328,0.0,2014,4,27,6,1,7473782.26,295.0,6418388.34,245.0,4945405.38,241.0,5747360.19,275.0
2014-04-28,11814441.72,9367036.91,27759.0,138714.0,21830.0,0.00393,0.0,0.0,448,0.0,2014,4,28,0,0,9019804.81,328.0,8414591.83,336.0,6921493.59,307.0,6857129.34,303.0
2014-04-29,17347427.27,13752034.86,32248.0,163941.0,25948.0,0.00579,0.0,0.0,700,0.0,2014,4,29,1,0,11814441.72,448.0,10131097.46,397.0,7871571.71,356.0,12784107.1,577.0
2014-04-30,13811054.06,10868835.13,30939.0,133474.0,23211.0,0.00356,0.0,0.0,549,0.0,2014,4,30,2,0,17347427.27,700.0,8191044.84,319.0,7912857.96,302.0,12312523.89,583.0
2014-05-01,13289875.45,10604429.39,25885.0,123888.0,19449.0,0.00367,0.0,0.0,498,0.0,2014,5,1,3,0,13811054.06,549.0,6761050.63,262.0,5557754.18,208.0,12163891.23,554.0
2014-05-02,9037359.63,7277515.81,31644.0,153075.0,24370.0,0.00327,0.0,0.0,358,0.0,2014,5,2,4,0,13289875.45,498.0,7297129.72,287.0,5700339.67,253.0,13046471.25,598.0
2014-05-03,8214103.42,6577016.62,28317.0,114920.0,20767.0,0.00493,0.0,0.0,304,0.0,2014,5,3,5,1,9037359.63,358.0,7473782.26,295.0,6624958.05,244.0,9642469.77,432.0
2014-05-04,2887053.22,2293661.95,27998.0,124889.0,22585.0,0.00468,0.0,0.0,93,0.0,2014,5,4,6,1,8214103.42,304.0,9019804.81,328.0,6418388.34,245.0,3027057.03,137.0
2014-05-05,4251113.98,3397014.1,25934.0,98145.0,20515.0,0.00546,0.0,0.0,148,0.0,2014,5,5,0,0,2887053.22,93.0,11814441.72,448.0,8414591.83,336.0,4578612.03,187.0
2014-05-06,5130961.6,4130431.51,28880.0,132987.0,20727.0,0.0038,0.0,0.0,181,0.0,2014,5,6,1,0,4251113.98,148.0,17347427.27,700.0,10131097.46,397.0,4749333.13,206.0
2014-05-07,6175024.0,5012292.24,30417.0,105056.0,21334.0,0.00363,0.0,0.0,233,0.0,2014,5,7,2,0,5130961.6,181.0,13811054.06,549.0,8191044.84,319.0,4614814.59,220.0
2014-05-08,6845994.59,5424944.1,22054.0,78562.0,15883.0,0.00578,0.0,0.0,262,0.0,2014,5,8,3,0,6175024.0,233.0,13289875.45,498.0,6761050.63,262.0,6392830.04,264.0
2014-05-09,3896896.85,3172234.57,26222.0,92295.0,21344.0,0.00409,0.0,0.0,164,0.0,2014,5,9,4,0,6845994.59,262.0,9037359.63,358.0,7297129.72,287.0,6139037.72,261.0
2014-05-10,5476367.67,4341371.17,25378.0,109459.0,18460.0,0.00467,0.0,0.0,203,0.0,2014,5,10,5,1,3896896.85,164.0,8214103.42,304.0,7473782.26,295.0,5203589.72,220.0
2014-05-11,5960839.36,4817268.38,29095.0,94942.0,21081.0,0.0055,0.0,0.0,240,0.0,2014,5,11,6,1,5476367.67,203.0,2887053.22,93.0,9019804.81,328.0,5105964.56,211.0
2014-05-12,6171798.51,4876269.62,28899.0,134458.0,22803.0,0.00446,0.0,0.0,244,0.0,2014,5,12,0,0,5960839.36,240.0,4251113.98,148.0,11814441.72,448.0,5687376.75,260.0
2014-05-13,6357034.06,5124302.35,26739.0,92280.0,21724.0,0.00579,0.0,0.0,265,0.0,2014,5,13,1,0,6171798.51,244.0,5130961.6,181.0,17347427.27,700.0,4945405.38,241.0
2014-05-14,8953168.22,7238881.78,25709.0,111615.0,19377.0,0.00376,0.0,0.0,339,0.0,2014,5,14,2,0,6357034.06,265.0,6175024.0,233.0,13811054.06,549.0,6921493.59,307.0
2014-05-15,7521179.22,5970183.39,30110.0,157951.0,24293.0,0.00411,0.0,0.0,302,0.0,2014,5,15,3,0,8953168.22,339.0,6845994.59,262.0,13289875.45,498.0,7871571.71,356.0
2014-05-16,7254155.54,5828882.18,27531.0,105553.0,20857.0,0.00335,0.0,0.0,261,0.0,2014,5,16,4,0,7521179.22,302.0,3896896.85,164.0,9037359.63,358.0,7912857.96,302.0
2014-05-17,6473741.19,5173264.38,26128.0,123104.0,20836.0,0.00564,0.0,0.0,246,0.0,2014,5,17,5,1,7254155.54,261.0,5476367.67,203.0,8214103.42,304.0,5557754.18,208.0
2014-05-18,7502869.16,6017924.93,25658.0,96643.0,18281.0,0.00569,0.0,0.0,278,0.0,2014,5,18,6,1,6473741.19,246.0,5960839.36,240.0,2887053.22,93.0,5700339.67,253.0
2014-05-19,6717427.22,5373895.24,29037.0,134048.0,21645.0,0.00514,0.0,0.0,280,0.0,2014,5,19,0,0,7502869.16,278.0,6171798.51,244.0,4251113.98,148.0,6624958.05,244.0
2014-05-20,6998009.98,5565704.32,29515.0,159233.0,22535.0,0.00361,0.0,0.0,306,0.0,2014,5,20,1,0,6717427.22,280.0,6357034.06,265.0,5130961.6,181.0,6418388.34,245.0
2014-05-21,9232803.8,7257287.25,27548.0,139667.0,20709.0,0.00555,0.0,0.0,383,0.0,2014,5,21,2,0,6998009.98,306.0,8953168.22,339.0,6175024.0,233.0,8414591.83,336.0
2014-05-22,8682669.79,6984588.89,27824.0,112503.0,22650.0,0.00345,0.0,0.0,338,0.0,2014,5,22,3,0,9232803.8,383.0,7521179.22,302.0,6845994.59,262.0,10131097.46,397.0
2014-05-23,6481511.11,5117307.95,28489.0,96527.0,22749.0,0.00514,0.0,0.0,264,0.0,2014,5,23,4,0,8682669.79,338.0,7254155.54,261.0,3896896.85,164.0,8191044.84,319.0
2014-05-24,5624884.34,4535522.53,25209.0,92373.0,19652.0,0.00476,0.0,0.0,226,0.0,2014,5,24,5,1,6481511.11,264.0,6473741.19,246.0,5476367.67,203.0,6761050.63,262.0
2014-05-25,7834743.41,6254562.47,30338.0,120860.0,21404.0,0.00577,0.0,0.0,285,0.0,2014,5,25,6,1,5624884.34,226.0,7502869.16,278.0,5960839.36,240.0,7297129.72,287.0
2014-05-26,7196331.6,5750840.38,29609.0,125918.0,23230.0,0.00425,0.0,0.0,295,0.0,2014,5,26,0,0,7834743.41,285.0,6717427.22,280.0,6171798.51,244.0,7473782.26,295.0
2014-05-27,11197544.52,8926851.08,30146.0,145944.0,22918.0,0.00571,0.0,0.0,466,0.0,2014,5,27,1,0,7196331.6,295.0,6998009.98,306.0,6357034.06,265.0,9019804.81,328.0
2014-05-28,14237002.33,11276884.86,27952.0,110221.0,22186.0,0.00575,0.0,0.0,613,0.0,2014,5,28,2,0,11197544.52,466.0,9232803.8,383.0,8953168.22,339.0,11814441.72,448.0
2014-05-29,12708438.64,10157319.36,30992.0,135079.0,23883.0,0.00436,0.0,0.0,558,0.0,2014,5,29,3,0,14237002.33,613.0,8682669.79,338.0,7521179.22,302.0,17347427.27,700.0
2014-05-30,13573669.01,10729950.95,28560.0,116268.0,22570.0,0.00331,0.0,0.0,598,0.0,2014,5,30,4,0,12708438.64,558.0,6481511.11,264.0,7254155.54,261.0,13811054.06,549.0
2014-05-31,12424970.9,9985304.33,27754.0,120629.0,22518.0,0.00566,0.0,0.0,513,0.0,2014,5,31,5,1,13573669.01,598.0,5624884.34,226.0,6473741.19,246.0,13289875.45,498.0
2014-06-01,11536710.05,9170211.02,28531.0,139896.0,21625.0,0.00411,0.0,0.0,465,0.0,2014,6,1,6,1,12424970.9,513.0,7834743.41,285.0,7502869.16,278.0,9037359.63,358.0
2014-06-02,10120772.07,8076952.84,29119.0,98811.0,22466.0,0.00529,0.0,0.0,379,0.0,2014,6,2,0,0,11536710.05,465.0,7196331.6,295.0,6717427.22,280.0,8214103.42,304.0
2014-06-03,7433951.35,5784897.37,27485.0,92388.0,21760.0,0.00494,0.0,0.0,283,0.0,2014,6,3,1,0,10120772.07,379.0,11197544.52,466.0,6998009.98,306.0,2887053.22,93.0
2014-06-04,6422990.57,5214120.6,31372.0,167700.0,24682.0,0.0052,0.0,0.0,221,0.0,2014,6,4,2,0,7433951.35,283.0,14237002.33,613.0,9232803.8,383.0,4251113.98,148.0
2014-06-05,4701261.04,3843536.1,30289.0,134531.0,22112.0,0.00432,0.0,0.0,143,0.0,2014,6,5,3,0,6422990.57,221.0,12708438.64,558.0,8682669.79,338.0,5130961.6,181.0
2014-06-06,4455750.46,3475184.85,27136.0,118099.0,22179.0,0.00392,0.0,0.0,179,0.0,2014,6,6,4,0,4701261.04,143.0,13573669.01,598.0,6481511.11,264.0,6175024.0,233.0
2014-06-07,5291724.53,4145797.41,31059.0,145769.0,24129.0,0.00498,0.0,0.0,194,0.0,2014,6,7,5,1,4455750.46,179.0,12424970.9,513.0,5624884.34,226.0,6845994.59,262.0
2014-06-08,5672479.42,4555972.93,28049.0,129406.0,20529.0,0.00525,0.0,0.0,206,0.0,2014,6,8,6,1,5291724.53,194.0,11536710.05,465.0,7834743.41,285.0,3896896.85,164.0
2014-06-09,5745736.68,4655455.78,30401.0,102124.0,24133.0,0.00342,0.0,0.0,240,0.0,2014,6,9,0,0,5672479.42,206.0,10120772.07,379.0,7196331.6,295.0,5476367.67,203.0
2014-06-10,8176131.42,6751336.8,27671.0,121832.0,21455.0,0.00523,0.0,0.0,320,0.0,2014,6,10,1,0,5745736.68,240.0,7433951.35,283.0,11197544.52,466.0,5960839.36,240.0
2014-06-11,6815089.25,5416132.65,31871.0,140141.0,24543.0,0.00524,0.0,0.0,269,0.0,2014,6,11,2,0,8176131.42,320.0,6422990.57,221.0,14237002.33,613.0,6171798.51,244.0
2014-06-12,6198469.27,4930278.7,29120.0,145416.0,22829.0,0.0043,0.0,0.0,233,0.0,2014,6,12,3,0,6815089.25,269.0,4701261.04,143.0,12708438.64,558.0,6357034.06,265.0
2014-06-13,5808360.57,4689299.84,30261.0,108371.0,22465.0,0.00471,0.0,0.0,218,0.0,2014,6,13,4,0,6198469.27,233.0,4455750.46,179.0,13573669.01,598.0,8953168.22,339.0
2014-06-14,6159350.48,4887308.6,29999.0,122404.0,23096.0,0.00557,0.0,0.0,238,0.0,2014,6,14,5,1,5808360.57,218.0,5291724.53,194.0,12424970.9,513.0,7521179.22,302.0
2014-06-15,6251988.62,5001362.67,31223.0,133930.0,24204.0,0.00472,0.0,0.0,233,0.0,2014,6,15,6,1,6159350.48,238.0,5672479.42,206.0,11536710.05,465.0,7254155.54,261.0
2014-06-16,7506669.47,5993922.63,23259.0,110680.0,17230.0,0.00388,0.0,0.0,284,0.0,2014,6,16,0,0,6251988.62,233.0,5745736.68,240.0,10120772.07,379.0,6473741.19,246.0
2014-06-17,7985873.38,6364228.97,29091.0,108429.0,23029.0,0.00503,0.0,0.0,331,0.0,2014,6,17,1,0,7506669.47,284.0,8176131.42,320.0,7433951.35,283.0,7502869.16,278.0
2014-06-18,6928139.58,5573372.83,22476.0,93356.0,18096.0,0.00442,0.0,0.0,291,0.0,2014,6,18,2,0,7985873.38,331.0,6815089.25,269.0,6422990.57,221.0,6717427.22,280.0
2014-06-19,5160401.64,4101123.87,27866.0,95424.0,22727.0,0.00561,0.0,0.0,206,0.0,2014,6,19,3,0,6928139.58,291.0,6198469.27,233.0,4701261.04,143.0,6998009.98,306.0
2014-06-20,5726955.46,4649863.18,30816.0,118380.0,22914.0,0.00494,0.0,0.0,230,0.0,2014,6,20,4,0,5160401.64,206.0,5808360.57,218.0,4455750.46,179.0,9232803.8,383.0
2014-06-21,5534870.9,4397465.45,30622.0,112749.0,21512.0,0.0037,0.0,0.0,230,0.0,2014,6,21,5,1,5726955.46,230.0,6159350.48,238.0,5291724.53,194.0,8682669.79,338.0
2014-06-22,6871043.81,5449439.25,30032.0,142020.0,21674.0,0.00339,0.0,0.0,261,0.0,2014,6,22,6,1,5534870.9,230.0,6251988.62,233.0,5672479.42,206.0,6481511.11,264.0
2014-06-23,7520898.79,6115811.37,28623.0,155716.0,21810.0,0.00577,1.0,18.0,298,245162.66,2014,6,23,0,0,6871043.81,261.0,7506669.47,284.0,5745736.68,240.0,5624884.34,226.0
2014-06-24,8318751.36,7165579.48,31892.0,153112.0,22653.0,0.00506,1.0,18.0,350,487829.14,2014,6,24,1,0,7520898.79,298.0,7985873.38,331.0,8176131.42,320.0,7834743.41,285.0
2014-06-25,7464560.81,6650267.82,30658.0,153275.0,24091.0,0.00421,1.0,18.0,325,658287.59,2014,6,25,2,0,8318751.36,350.0,6928139.58,291.0,6815089.25,269.0,7196331.6,295.0
2014-06-26,5465498.81,5160550.9,28821.0,104924.0,20469.0,0.0056,1.0,18.0,232,601446.41,2014,6,26,3,0,7464560.81,325.0,5160401.64,206.0,6198469.27,233.0,11197544.52,466.0
2014-06-27,6215342.27,5942103.5,31165.0,117512.0,23193.0,0.00372,1.0,18.0,263,1118761.6,2014,6,27,4,0,5465498.81,232.0,5726955.46,230.0,5808360.57,218.0,14237002.33,613.0
2014-06-28,6715989.51,6489880.35,28913.0,128800.0,20500.0,0.00557,1.0,18.0,330,1208878.09,2014,6,28,5,1,6215342.27,263.0,5534870.9,230.0,6159350.48,238.0,12708438.64,558.0
2014-06-29,10967240.25,10676762.03,30012.0,121789.0,24306.0,0.00327,1.0,18.0,541,1974103.24,2014,6,29,6,1,6715989.51,330.0,6871043.81,261.0,6251988.62,233.0,13573669.01,598.0
2014-06-30,8960784.4,8779889.34,25122.0,93098.0,18170.0,0.00327,1.0,18.0,481,1612941.23,2014,6,30,0,0,10967240.25,541.0,7520898.79,298.0,7506669.47,284.0,12424970.9,513.0
2014-07-01,9836345.7,9652958.13,24118.0,127394.0,17786.0,0.00502,1.0,18.0,470,1770542.16,2014,7,1,1,0,8960784.4,481.0,8318751.36,350.0,7985873.38,331.0,11536710.05,465.0
2014-07-02,8037264.4,7829854.35,22829.0,88984.0,18044.0,0.00322,1.0,18.0,407,1446707.64,2014,7,2,2,0,9836345.7,470.0,7464560.81,325.0,6928139.58,291.0,10120772.07,379.0
2014-07-03,6599126.14,6280312.35,24291.0,87191.0,19783.0,0.00356,1.0,18.0,313,1187842.72,2014,7,3,3,0,8037264.4,407.0,5465498.81,232.0,5160401.64,206.0,7433951.35,283.0
2014-07-04,1539342.27,1546984.48,19697.0,67832.0,15074.0,0.00334,1.0,18.0,67,277081.61,2014,7,4,4,0,6599126.14,313.0,6215342.27,263.0,5726955.46,230.0,6422990.57,221.0
2014-07-05,2247607.0,2088267.2,21042.0,91459.0,16132.0,0.00362,1.0,18.0,83,404569.24,2014,7,5,5,1,1539342.27,67.0,6715989.51,330.0,5534870.9,230.0,4701261.04,143.0
2014-07-06,2992177.47,2950653.66,23161.0,106661.0,17499.0,0.00453,1.0,18.0,133,538591.93,2014,7,6,6,1,2247607.0,83.0,10967240.25,541.0,6871043.81,261.0,4455750.46,179.0
2014-07-07,3321041.63,3237780.91,23149.0,116966.0,17267.0,0.00331,1.0,18.0,166,597787.47,2014,7,7,0,0,2992177.47,133.0,8960784.4,481.0,7520898.79,298.0,5291724.53,194.0
2014-07-08,4389991.98,4344681.53,25383.0,98382.0,19953.0,0.00472,1.0,18.0,186,790198.51,2014,7,8,1,0,3321041.63,166.0,9836345.7,470.0,8318751.36,350.0,5672479.42,206.0
2014-07-09,5089459.45,5002533.36,21166.0,101109.0,17277.0,0.00566,1.0,18.0,227,916102.77,2014,7,9,2,0,4389991.98,186.0,8037264.4,407.0,7464560.81,325.0,5745736.68,240.0
2014-07-10,5277348.24,5193788.09,24785.0,130982.0,18490.0,0.00371,1.0,18.0,238,949922.58,2014,7,10,3,0,5089459.45,227.0,6599126.14,313.0,5465498.81,232.0,8176131.42,320.0
2014-07-11,3680744.54,3649066.92,23966.0,81909.0,18867.0,0.00462,1.0,18.0,160,662534.03,2014,7,11,4,0,5277348.24,238.0,1539342.27,67.0,6215342.27,263.0,6815089.25,269.0
2014-07-12,3635150.5,3488161.59,23198.0,106668.0,18905.0,0.00408,1.0,18.0,177,654327.09,2014,7,12,5,1,3680744.54,160.0,2247607.0,83.0,6715989.51,330.0,6198469.27,233.0
2014-07-13,4538183.38,4461396.49,21016.0,112942.0,15177.0,0.0047,1.0,18.0,202,816873.02,2014,7,13,6,1,3635150.5,177.0,2992177.47,133.0,10967240.25,541.0,5808360.57,218.0
2014-07-14,4180514.48,4093927.18,22862.0,90583.0,18719.0,0.00513,1.0,18.0,209,752492.64,2014,7,14,0,0,4538183.38,202.0,3321041.63,166.0,8960784.4,481.0,6159350.48,238.0
2014-07-15,4729914.86,4685468.3,23206.0,74689.0,18797.0,0.00397,1.0,18.0,226,851384.66,2014,7,15,1,0,4180514.48,209.0,4389991.98,186.0,9836345.7,470.0,6251988.62,233.0
2014-07-16,5725200.44,5688906.29,25448.0,86877.0,19172.0,0.00525,1.0,18.0,291,1030536.08,2014,7,16,2,0,4729914.86,226.0,5089459.45,227.0,8037264.4,407.0,7506669.47,284.0
2014-07-17,5475110.93,5378778.65,24173.0,106949.0,17451.0,0.00525,1.0,18.0,260,985519.91,2014,7,17,3,0,5725200.44,291.0,5277348.24,238.0,6599126.14,313.0,7985873.38,331.0
2014-07-18,4518235.32,4447047.74,22467.0,105153.0,16175.0,0.00531,1.0,18.0,220,813282.42,2014,7,18,4,0,5475110.93,260.0,3680744.54,160.0,1539342.27,67.0,6928139.58,291.0
2014-07-19,4203668.56,3770693.84,19637.0,102829.0,14226.0,0.00342,1.0,18.0,188,411375.85,2014,7,19,5,1,4518235.32,220.0,3635150.5,177.0,2247607.0,83.0,5160401.64,206.0
2014-07-20,4322625.55,3600969.69,23071.0,125329.0,16745.0,0.00402,1.0,18.0,182,268182.23,2014,7,20,6,1,4203668.56,188.0,4538183.38,202.0,2992177.47,133.0,5726955.46,230.0
2014-07-21,4796649.21,3768111.9,23563.0,117759.0,16839.0,0.00444,1.0,18.0,193,30273.67,2014,7,21,0,0,4322625.55,182.0,4180514.48,209.0,3321041.63,166.0,5534870.9,230.0
2014-07-22,6208113.76,5011530.91,20852.0,98954.0,16050.0,0.00471,1.0,18.0,257,12934.28,2014,7,22,1,0,4796649.21,193.0,4729914.86,226.0,4389991.98,186.0,6871043.81,261.0
2014-07-23,7566031.17,5950276.5,20563.0,99371.0,16788.0,0.00354,0.0,0.0,292,0.0,2014,7,23,2,0,6208113.76,257.0,5725200.44,291.0,5089459.45,227.0,7520898.79,298.0
2014-07-24,5905615.09,4674430.56,20142.0,101375.0,15456.0,0.00439,0.0,0.0,252,0.0,2014,7,24,3,0,7566031.17,292.0,5475110.93,260.0,5277348.24,238.0,8318751.36,350.0
2014-07-25,4437108.92,3571085.86,23097.0,79029.0,18708.0,0.00495,0.0,0.0,179,0.0,2014,7,25,4,0,5905615.09,252.0,4518235.32,220.0,3680744.54,160.0,7464560.81,325.0
2014-07-26,4875867.56,3838617.04,24247.0,103070.0,19552.0,0.00472,0.0,0.0,205,0.0,2014,7,26,5,1,4437108.92,179.0,4203668.56,188.0,3635150.5,177.0,5465498.81,232.0
2014-07-27,4695097.96,3728682.43,21988.0,95568.0,16247.0,0.0057,0.0,0.0,211,0.0,2014,7,27,6,1,4875867.56,205.0,4322625.55,182.0,4538183.38,202.0,6215342.27,263.0
2014-07-28,5659848.32,4577648.87,22670.0,97809.0,15945.0,0.00477,0.0,0.0,227,0.0,2014,7,28,0,0,4695097.96,211.0,4796649.21,193.0,4180514.48,209.0,6715989.51,330.0
2014-07-29,8325936.32,6673852.31,18711.0,72733.0,13949.0,0.00386,0.0,0.0,324,0.0,2014,7,29,1,0,5659848.32,227.0,6208113.76,257.0,4729914.86,226.0,10967240.25,541.0
2014-07-30,9849002.97,7950504.57,24281.0,81246.0,17908.0,0.00444,0.0,0.0,392,0.0,2014,7,30,2,0,8325936.32,324.0,7566031.17,292.0,5725200.44,291.0,8960784.4,481.0
2014-07-31,12499623.55,10113088.37,19708.0,101207.0,14084.0,0.00427,0.0,0.0,513,0.0,2014,7,31,3,0,9849002.97,392.0,5905615.09,252.0,5475110.93,260.0,9836345.7,470.0
2014-08-01,10268362.3,8266400.63,24466.0,115362.0,19362.0,0.00331,0.0,0.0,400,0.0,2014,8,1,4,0,12499623.55,513.0,4437108.92,179.0,4518235.32,220.0,8037264.4,407.0
2014-08-02,9437585.35,7486465.1,24590.0,104410.0,19673.0,0.00389,0.0,0.0,365,0.0,2014,8,2,5,1,10268362.3,400.0,4875867.56,205.0,4203668.56,188.0,6599126.14,313.0
2014-08-03,8311634.97,6613684.99,27896.0,129445.0,22287.0,0.00523,0.0,0.0,353,0.0,2014,8,3,6,1,9437585.35,365.0,4695097.96,211.0,4322625.55,182.0,1539342.27,67.0
2014-08-04,7920532.02,6253439.86,25170.0,101848.0,19950.0,0.004,0.0,0.0,272,0.0,2014,8,4,0,0,8311634.97,353.0,5659848.32,227.0,4796649.21,193.0,2247607.0,83.0
